Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1155,60,3,69.30579531442663,13700,1,0,3,4,0,12,2,2,0,5,7,6,1965,1988,1,1,12,13,3,288.0,3,4,1,4,4,1,0,454.0,6,0.0,410.0,864.0,1,4,1,4,902,918,0,1820,0.0,0.0,1,2,4,1,2,8,6,2,1,1965.0,3,2.0,492.0,5,5,2,60,84,0,0,273,0,0,5,2008,8,4,201800.0
1156,20,3,90.0,10768,1,0,3,0,0,24,2,2,0,2,5,8,1976,2004,1,1,9,10,2,0.0,2,2,1,2,4,1,0,1157.0,6,0.0,280.0,1437.0,1,4,1,4,1437,0,0,1437,1.0,0.0,2,0,3,1,2,6,6,1,1,1976.0,2,2.0,528.0,5,5,2,0,21,0,0,180,0,0,7,2007,8,4,218000.0
1157,80,3,85.0,9350,1,3,3,4,0,12,2,2,0,7,5,8,1965,1999,1,1,3,3,2,0.0,3,2,2,4,4,1,0,633.0,6,0.0,586.0,1219.0,1,2,1,4,1265,0,0,1265,0.0,1.0,2,0,3,1,2,6,6,1,1,1965.0,2,2.0,502.0,5,5,2,0,92,0,96,0,0,0,10,2008,8,4,179900.0
1158,120,3,34.0,5001,1,0,3,4,0,16,2,2,3,2,7,5,2007,2008,1,1,12,13,3,166.0,2,4,2,2,4,3,2,904.0,6,0.0,410.0,1314.0,1,0,1,4,1314,0,0,1314,1.0,0.0,2,0,2,1,2,6,6,1,1,2008.0,2,2.0,626.0,5,5,2,172,62,0,0,0,0,0,7,2009,8,4,230000.0
1159,20,3,92.0,11932,1,3,3,2,0,21,1,2,0,2,8,5,2007,2008,1,1,12,13,3,186.0,2,4,2,2,4,3,6,0.0,6,0.0,1580.0,1580.0,1,0,1,4,1580,0,0,1580,0.0,0.0,2,0,3,1,2,7,6,0,1,2008.0,2,3.0,830.0,5,5,2,0,24,0,0,0,0,0,6,2008,3,5,235128.0
1160,60,3,76.0,9120,1,3,3,4,0,14,2,2,0,5,6,6,1974,1974,3,1,6,6,1,270.0,2,4,1,4,4,3,0,442.0,6,0.0,459.0,901.0,1,4,1,4,943,933,0,1876,0.0,0.0,2,1,4,1,2,8,6,1,1,1974.0,2,2.0,540.0,2,5,2,0,69,0,0,0,0,0,7,2008,8,4,185000.0
1161,160,3,24.0,2280,1,3,3,4,0,13,2,2,3,5,6,5,1978,1978,1,1,9,2,2,0.0,3,4,1,2,4,3,0,311.0,6,0.0,544.0,855.0,1,1,1,4,855,601,0,1456,0.0,0.0,2,1,3,1,3,7,6,1,1,1978.0,3,2.0,440.0,5,5,2,26,0,0,0,0,0,0,7,2010,8,4,146000.0
1162,20,3,69.30579531442663,14778,1,0,2,1,0,6,4,2,0,2,6,7,1954,2006,3,1,6,6,1,72.0,2,4,1,4,4,3,1,728.0,6,0.0,568.0,1296.0,1,0,1,4,1640,0,0,1640,1.0,0.0,1,0,3,1,2,7,6,1,5,1993.0,3,2.0,924.0,5,5,2,108,0,0,216,0,0,0,11,2008,8,4,224000.0
1163,20,3,109.0,8724,1,3,3,4,0,19,2,2,0,2,5,5,1968,1968,1,1,12,13,2,0.0,3,4,1,2,4,3,1,492.0,6,0.0,402.0,894.0,1,2,1,4,894,0,0,894,0.0,0.0,1,0,3,1,3,5,6,1,1,1968.0,0,2.0,450.0,5,5,2,0,0,0,0,0,0,0,5,2007,8,4,129000.0
1164,90,3,60.0,12900,1,3,3,4,0,19,1,2,2,6,4,4,1969,1969,1,1,9,10,2,0.0,3,4,1,2,4,0,2,1198.0,6,0.0,0.0,1198.0,1,4,1,4,1258,0,0,1258,2.0,0.0,0,2,0,2,3,6,6,0,4,1969.0,3,2.0,400.0,1,5,2,120,0,0,0,0,0,0,1,2008,8,2,108959.0
1165,80,3,69.30579531442663,16157,1,0,3,2,0,24,1,2,0,7,5,7,1978,1978,1,1,9,10,2,0.0,3,4,2,2,4,1,0,680.0,5,391.0,289.0,1360.0,1,0,1,4,1432,0,0,1432,1.0,0.0,1,1,2,1,2,5,6,1,1,1978.0,3,2.0,588.0,5,5,2,168,180,0,0,0,0,0,6,2007,8,4,194000.0
1166,20,3,79.0,9541,1,0,3,4,0,16,2,2,0,2,7,5,2009,2009,1,1,12,13,3,268.0,2,4,2,2,4,3,6,0.0,6,0.0,1502.0,1502.0,1,0,1,4,1502,0,0,1502,0.0,0.0,2,0,3,1,2,7,6,0,1,2009.0,2,2.0,644.0,5,5,2,0,114,0,0,0,0,0,9,2009,6,5,233170.0
1167,20,3,64.0,10475,1,0,3,0,0,5,2,2,0,2,8,5,2008,2008,1,1,12,13,3,72.0,2,4,2,2,4,0,6,0.0,6,0.0,1694.0,1694.0,1,0,1,4,1694,0,0,1694,0.0,0.0,2,0,3,1,2,7,6,0,1,2008.0,2,3.0,776.0,5,5,2,160,33,0,0,0,0,0,2,2010,8,4,245350.0
1168,60,3,58.0,10852,1,0,3,4,0,8,6,2,0,5,6,5,2000,2000,1,1,12,13,2,0.0,3,4,2,2,4,3,2,786.0,6,0.0,173.0,959.0,1,0,1,4,959,712,0,1671,1.0,0.0,2,1,3,1,3,7,6,1,1,2000.0,0,2.0,472.0,5,5,2,0,38,0,0,0,0,0,2,2006,8,4,173000.0
1169,70,3,120.0,13728,1,3,3,0,0,7,2,2,0,5,6,7,1935,1986,3,1,11,12,2,0.0,3,4,1,4,4,3,5,626.0,6,0.0,501.0,1127.0,1,0,1,4,1236,872,0,2108,0.0,0.0,2,0,4,1,2,7,6,2,2,1935.0,3,2.0,540.0,5,5,2,0,0,0,0,90,0,0,7,2008,8,4,235000.0
1170,60,3,118.0,35760,1,0,3,1,0,15,2,2,0,5,10,5,1995,1996,3,1,6,6,1,1378.0,2,2,2,0,4,1,2,1387.0,6,0.0,543.0,1930.0,1,0,1,4,1831,1796,0,3627,1.0,0.0,3,1,4,1,2,10,6,1,1,1995.0,0,3.0,807.0,5,5,2,361,76,0,0,0,0,0,7,2006,8,4,625000.0
1171,80,3,76.0,9880,1,3,3,4,0,11,2,2,0,7,6,6,1977,1977,1,1,9,10,2,0.0,3,4,1,4,4,0,0,522.0,6,0.0,574.0,1096.0,1,4,1,4,1118,0,0,1118,1.0,0.0,1,0,3,1,3,6,6,1,1,1977.0,0,1.0,358.0,5,5,2,203,0,0,0,0,576,0,7,2008,8,4,171000.0
1172,20,3,76.0,9120,1,3,3,4,0,12,2,2,0,2,6,6,1958,1958,3,1,8,8,2,0.0,3,4,1,4,4,3,0,662.0,6,0.0,599.0,1261.0,1,0,1,4,1261,0,0,1261,1.0,0.0,1,0,3,1,3,6,6,1,1,1958.0,2,2.0,433.0,5,5,2,0,0,0,0,288,0,1400,11,2008,8,4,163000.0
1173,160,1,35.0,4017,1,0,3,4,0,21,2,2,4,5,7,5,2006,2007,1,1,8,8,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,625.0,625.0,1,0,1,4,625,625,0,1250,0.0,0.0,2,1,2,1,2,5,6,0,5,2006.0,0,2.0,625.0,5,5,2,0,54,0,0,0,0,0,3,2008,8,4,171900.0
1174,50,3,138.0,18030,1,0,0,4,0,4,2,2,0,0,5,6,1946,1994,1,1,8,8,2,0.0,3,4,1,4,4,3,5,152.0,1,469.0,977.0,1598.0,1,4,1,4,1636,971,479,3086,0.0,0.0,3,0,3,1,0,12,0,1,6,0.0,1,0.0,0.0,3,3,2,122,0,0,0,0,0,0,3,2007,8,4,200500.0
1175,70,3,80.0,16560,1,0,3,4,0,6,2,2,0,5,6,8,1932,1950,1,1,13,14,2,0.0,3,4,0,2,4,3,5,503.0,6,0.0,449.0,952.0,1,4,1,4,1170,1175,0,2345,0.0,0.0,2,1,4,1,3,9,6,1,5,1932.0,3,2.0,360.0,5,5,2,0,0,0,0,0,0,0,7,2006,8,4,239000.0
1176,50,3,85.0,10678,1,3,3,4,0,15,2,2,0,0,8,5,1992,2000,3,1,6,6,1,337.0,2,4,2,2,4,3,2,700.0,6,0.0,983.0,1683.0,1,0,1,4,2129,743,0,2872,0.0,0.0,2,1,4,1,2,9,6,1,1,1992.0,0,2.0,541.0,5,5,2,0,33,0,0,0,0,0,4,2007,8,4,285000.0
1177,20,3,37.0,6951,1,0,3,1,0,11,2,2,0,2,5,5,1984,1985,1,1,6,10,2,0.0,3,4,1,4,4,3,0,658.0,6,0.0,218.0,876.0,1,4,1,4,923,0,0,923,1.0,0.0,1,0,3,1,3,5,6,0,1,1984.0,3,1.0,264.0,5,5,2,362,0,0,0,0,0,0,10,2008,8,4,119500.0
1178,50,4,69.30579531442663,3950,1,3,0,4,0,17,0,2,0,0,6,8,1926,2004,1,1,8,8,2,0.0,3,4,1,4,4,3,5,468.0,6,0.0,350.0,818.0,1,4,1,4,818,406,0,1224,0.0,0.0,1,0,3,1,3,5,6,0,5,1926.0,3,1.0,210.0,5,5,0,0,0,116,0,0,0,0,12,2009,8,4,115000.0
1179,50,3,54.0,7681,1,0,3,2,0,6,2,2,0,0,5,6,1921,1950,1,1,13,14,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,731.0,731.0,1,0,1,4,820,523,0,1343,0.0,0.0,1,1,3,1,3,7,6,1,5,1921.0,3,1.0,186.0,1,5,2,192,0,102,0,0,0,0,7,2009,8,4,154900.0
1180,20,3,77.0,8335,1,3,3,0,0,7,2,2,0,2,5,5,1954,1954,1,1,13,14,2,0.0,3,4,3,3,2,4,4,0.0,4,0.0,0.0,0.0,1,2,1,4,1124,0,0,1124,0.0,0.0,1,0,3,1,3,5,3,1,6,0.0,1,0.0,0.0,3,3,0,0,36,190,0,0,0,0,4,2006,8,4,93000.0
1181,60,3,69.30579531442663,11170,1,1,3,0,0,23,2,2,0,5,7,5,1990,1991,1,1,8,8,2,0.0,3,4,5,2,4,3,3,1216.0,6,0.0,0.0,1216.0,1,0,1,4,1298,1216,0,2514,0.0,0.0,2,1,4,1,3,8,6,0,1,1990.0,0,2.0,693.0,5,5,2,0,0,0,0,0,0,0,4,2006,8,4,250000.0
1182,120,4,64.0,5587,1,0,1,4,1,6,2,2,4,2,8,5,2008,2008,3,1,5,5,3,186.0,0,4,2,0,4,1,2,1480.0,6,0.0,120.0,1600.0,1,0,1,4,1652,0,0,1652,1.0,1.0,2,0,2,1,2,5,6,1,1,2008.0,0,2.0,482.0,5,5,2,162,53,0,153,0,0,0,11,2008,6,5,392500.0
1183,60,3,160.0,15623,1,0,3,0,0,15,2,2,0,5,10,5,1996,1996,3,1,13,7,2,0.0,2,4,2,0,4,0,2,2096.0,6,0.0,300.0,2396.0,1,0,1,4,2411,2065,0,4476,1.0,0.0,3,1,4,1,0,10,6,2,1,1996.0,0,3.0,813.0,5,5,2,171,78,0,0,0,555,0,7,2007,8,0,745000.0
1184,30,3,60.0,10800,1,3,3,4,0,17,2,2,0,2,5,6,1920,1950,3,1,11,12,2,0.0,3,4,0,4,4,3,5,821.0,6,0.0,299.0,1120.0,1,0,1,4,1130,0,0,1130,1.0,0.0,1,0,2,1,3,5,6,1,5,1970.0,3,2.0,720.0,5,5,2,229,0,0,0,0,0,0,6,2006,8,4,120000.0
1185,20,3,50.0,35133,0,3,3,4,1,23,2,2,0,2,5,4,1963,1963,3,1,8,8,1,226.0,3,4,1,4,4,1,5,1159.0,6,0.0,413.0,1572.0,1,2,1,4,1572,0,0,1572,1.0,0.0,1,1,3,1,3,5,6,2,0,1963.0,2,3.0,995.0,5,5,2,0,263,0,0,263,0,0,5,2007,8,4,186700.0
1186,50,3,60.0,9738,1,3,3,4,0,7,2,2,0,0,5,7,1924,1950,1,1,0,0,2,0.0,3,2,0,4,4,3,1,392.0,6,0.0,392.0,784.0,1,2,1,4,949,272,0,1221,1.0,0.0,1,0,4,1,3,7,6,0,1,1965.0,3,1.0,392.0,5,5,2,0,0,236,0,0,0,0,3,2006,8,4,104900.0
1187,190,3,107.0,10615,1,0,0,0,1,17,0,0,1,5,3,5,1900,1970,1,1,6,6,2,0.0,3,4,1,1,4,2,1,440.0,6,0.0,538.0,978.0,1,4,1,4,1014,685,0,1699,1.0,0.0,2,0,3,2,3,7,6,0,4,1920.0,3,2.0,420.0,1,1,2,0,74,0,0,0,0,0,8,2009,8,0,95000.0
1188,20,3,89.0,12461,1,3,3,0,0,15,2,2,0,2,8,5,1994,1995,1,1,7,7,2,0.0,2,4,2,2,4,3,2,1456.0,6,0.0,168.0,1624.0,1,0,1,4,1624,0,0,1624,1.0,0.0,2,0,2,1,2,5,6,1,1,1994.0,2,3.0,757.0,5,5,2,0,114,192,0,0,0,0,7,2006,8,4,262000.0
1189,60,3,68.0,8935,1,0,3,4,0,5,2,2,0,5,7,5,2002,2002,1,1,12,13,1,95.0,2,4,2,2,4,3,6,0.0,6,0.0,831.0,831.0,1,0,1,4,831,829,0,1660,0.0,0.0,2,1,3,1,2,7,6,0,1,2002.0,2,2.0,493.0,5,5,2,144,68,0,0,0,0,0,7,2009,8,4,195000.0
1190,60,3,60.0,7500,1,3,3,4,0,8,2,2,0,5,7,5,1999,1999,1,1,12,13,2,0.0,3,4,2,4,4,3,6,0.0,6,0.0,994.0,994.0,1,2,1,4,1028,776,0,1804,0.0,0.0,2,1,3,1,2,7,6,1,1,1999.0,0,2.0,442.0,5,5,2,140,60,0,0,0,0,0,6,2010,8,4,189000.0
1191,190,3,69.30579531442663,32463,1,3,2,4,1,11,2,2,1,2,4,4,1961,1975,1,1,8,8,3,149.0,3,2,1,4,4,0,1,1159.0,6,0.0,90.0,1249.0,1,0,1,4,1622,0,0,1622,1.0,0.0,1,0,3,1,3,7,6,1,0,1975.0,0,4.0,1356.0,5,5,2,439,0,0,0,0,0,0,3,2007,8,4,168000.0
1192,160,1,24.0,2645,1,3,3,4,0,21,2,2,3,5,8,5,1999,2000,1,1,8,8,1,456.0,2,4,2,2,4,3,6,0.0,6,0.0,776.0,776.0,1,0,1,4,764,677,0,1441,0.0,0.0,2,1,2,1,2,5,6,0,5,1999.0,3,2.0,492.0,5,5,2,206,0,0,0,0,0,0,11,2007,8,4,174000.0
1193,50,4,60.0,9600,1,3,3,4,0,17,2,2,0,0,5,8,1925,1994,2,1,12,13,2,0.0,3,4,2,4,4,2,6,0.0,6,0.0,702.0,702.0,1,2,1,4,842,630,0,1472,0.0,0.0,1,0,3,1,2,6,6,0,5,1925.0,3,1.0,250.0,5,1,1,0,0,84,0,0,0,0,7,2007,8,4,125000.0
1194,120,4,69.30579531442663,4500,1,3,3,2,0,11,2,2,4,2,6,5,1999,1999,3,1,12,13,1,425.0,3,4,2,0,4,3,2,883.0,6,0.0,341.0,1224.0,1,0,1,4,1224,0,0,1224,1.0,0.0,2,0,2,1,3,5,6,0,1,1999.0,0,2.0,402.0,5,5,2,0,304,0,0,0,0,0,6,2009,8,4,165000.0
1195,60,3,80.0,9364,1,3,3,0,0,19,2,2,0,5,6,7,1969,1969,1,1,6,6,3,143.0,3,4,1,4,4,3,0,371.0,6,0.0,292.0,663.0,1,4,1,4,663,689,0,1352,0.0,0.0,1,1,4,1,3,7,6,0,1,1969.0,0,1.0,299.0,5,5,2,379,36,0,0,0,0,0,3,2010,8,4,158000.0
1196,60,3,51.0,8029,1,0,3,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,2,0.0,3,4,2,2,4,3,6,0.0,6,0.0,728.0,728.0,1,0,1,4,728,728,0,1456,0.0,0.0,2,1,3,1,2,8,6,0,1,2005.0,0,2.0,400.0,5,5,2,100,24,0,0,0,0,0,7,2008,8,4,176000.0
1197,60,3,58.0,14054,1,0,3,4,0,8,2,2,0,5,7,5,2006,2006,1,1,12,13,2,0.0,2,4,2,2,4,0,6,0.0,6,0.0,879.0,879.0,1,0,1,4,879,984,0,1863,0.0,0.0,2,1,4,1,2,9,6,1,3,2006.0,0,3.0,660.0,5,5,2,100,17,0,0,0,0,0,11,2006,6,5,219210.0
1198,75,4,65.0,8850,1,0,0,0,0,17,2,2,0,4,7,6,1916,1950,1,1,8,8,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,815.0,815.0,1,0,1,4,815,875,0,1690,0.0,0.0,1,0,3,1,3,7,6,1,5,1916.0,3,1.0,225.0,5,5,2,0,0,330,0,0,0,0,7,2006,5,4,144000.0
1199,20,3,70.0,9100,1,3,3,4,0,5,2,2,0,2,7,5,2001,2001,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,1212.0,1212.0,1,0,1,4,1212,0,0,1212,0.0,0.0,2,0,3,1,2,6,6,0,1,2001.0,2,2.0,573.0,5,5,2,356,0,0,0,0,0,0,6,2009,8,4,178000.0
1200,20,3,75.0,11235,1,3,3,4,0,19,2,2,0,2,4,5,1963,1979,1,1,6,6,1,51.0,3,4,1,4,4,3,5,547.0,6,0.0,504.0,1051.0,1,2,1,4,1382,0,0,1382,0.0,0.0,1,1,3,1,3,6,6,1,1,1974.0,3,2.0,459.0,5,5,2,0,82,0,0,0,0,0,10,2006,8,4,148000.0
1201,20,3,71.0,9353,1,3,3,4,0,12,2,2,0,2,4,5,1970,1970,1,1,8,8,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,864.0,864.0,1,2,1,4,864,0,0,864,0.0,0.0,1,0,3,1,3,5,6,0,1,1972.0,3,1.0,280.0,5,5,2,0,0,0,0,0,0,0,7,2006,7,0,116050.0
1202,60,3,80.0,10400,1,3,3,0,0,5,2,2,0,5,7,5,1998,1998,1,1,12,13,2,0.0,3,4,2,2,4,0,6,0.0,6,0.0,866.0,866.0,1,0,1,4,866,913,0,1779,0.0,0.0,2,1,3,1,2,6,6,0,1,1998.0,2,2.0,546.0,5,5,2,198,36,0,0,0,0,0,3,2009,8,4,197900.0
1203,50,4,50.0,6000,1,3,3,0,0,3,2,2,0,0,5,8,1925,1997,1,1,13,14,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,884.0,884.0,1,0,1,4,884,464,0,1348,1.0,0.0,1,0,3,1,3,5,6,1,5,1960.0,3,1.0,216.0,5,5,0,0,0,208,0,0,0,0,5,2009,8,4,117000.0
1204,20,3,75.0,9750,1,3,3,4,0,5,2,2,0,2,7,5,2000,2001,1,1,12,13,1,171.0,2,4,2,2,4,3,6,0.0,6,0.0,1630.0,1630.0,1,0,1,4,1630,0,0,1630,0.0,0.0,2,0,3,1,2,6,6,1,1,2000.0,3,2.0,451.0,5,5,2,74,234,0,0,0,0,0,10,2009,8,4,213000.0
1205,20,3,78.0,10140,1,3,3,4,0,14,2,2,0,2,5,6,1975,1975,1,1,6,6,2,0.0,3,4,1,2,4,3,0,788.0,6,0.0,268.0,1056.0,1,0,1,4,1074,0,0,1074,1.0,0.0,1,1,3,1,3,6,6,0,1,1975.0,2,2.0,495.0,5,5,2,0,88,0,0,0,0,0,7,2006,8,4,153500.0
1206,20,3,90.0,14684,1,0,3,1,0,20,2,2,0,2,7,7,1990,1991,3,1,6,6,1,234.0,2,4,1,2,4,2,0,485.0,1,177.0,1496.0,2158.0,1,2,1,4,2196,0,0,2196,0.0,0.0,2,0,3,1,2,7,6,1,1,1990.0,2,3.0,701.0,5,5,2,84,70,0,0,0,0,0,6,2009,8,4,271900.0
1207,20,2,69.30579531442663,8900,1,3,3,4,0,20,2,2,0,2,4,4,1966,1966,1,1,6,6,2,0.0,3,4,1,4,4,3,5,1056.0,6,0.0,0.0,1056.0,1,4,1,4,1056,0,0,1056,1.0,0.0,1,0,2,1,3,5,6,0,5,1966.0,3,1.0,384.0,5,5,2,0,42,0,0,0,0,0,11,2006,8,4,107000.0
1208,20,3,70.0,9135,1,3,3,4,0,5,2,2,0,2,6,5,2003,2003,1,1,12,13,1,120.0,2,4,2,2,4,0,2,340.0,6,0.0,1342.0,1682.0,1,0,1,4,1700,0,0,1700,1.0,0.0,2,0,3,1,2,7,6,0,1,2003.0,2,2.0,544.0,5,5,2,192,23,0,0,0,0,0,5,2006,8,4,200000.0
1209,20,3,70.0,7763,1,3,3,4,0,12,2,2,0,2,5,7,1962,1980,1,1,8,8,2,0.0,3,2,1,4,4,3,5,504.0,1,108.0,319.0,931.0,1,4,1,4,1283,0,0,1283,1.0,0.0,1,0,3,1,3,6,6,0,5,1980.0,3,2.0,506.0,5,5,2,0,0,0,0,0,0,0,10,2008,8,4,140000.0
1210,20,3,85.0,10182,1,0,3,1,0,21,8,2,0,2,8,5,2006,2006,3,1,12,13,3,420.0,2,4,2,0,4,2,2,1220.0,6,0.0,440.0,1660.0,1,0,1,4,1660,0,0,1660,1.0,0.0,2,0,3,1,2,8,6,1,1,2006.0,2,2.0,500.0,5,5,2,322,50,0,0,0,0,0,5,2006,6,5,290000.0
1211,60,3,70.0,11218,1,3,3,4,0,20,2,2,0,5,6,5,1992,1992,1,1,13,14,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,1055.0,1055.0,1,0,1,4,1055,790,0,1845,0.0,0.0,2,1,3,1,2,8,6,1,1,1992.0,2,2.0,462.0,5,5,2,635,104,0,0,0,0,400,5,2010,8,4,189000.0
1212,50,3,152.0,12134,1,0,0,4,1,8,2,2,0,0,8,7,1988,2005,1,1,13,14,2,0.0,2,4,5,2,4,0,2,427.0,6,0.0,132.0,559.0,1,2,1,4,1080,672,0,1752,0.0,0.0,2,0,4,1,3,8,6,0,2,1988.0,2,2.0,492.0,5,5,2,325,12,0,0,0,0,0,6,2010,8,4,164000.0
1213,30,3,50.0,9340,1,3,3,4,0,7,2,2,0,2,4,6,1941,1950,3,1,8,8,2,0.0,3,4,1,4,4,3,5,344.0,6,0.0,328.0,672.0,1,4,1,4,672,0,0,672,1.0,0.0,1,0,2,1,3,4,6,0,1,1941.0,3,1.0,234.0,5,5,0,0,113,0,0,0,0,0,8,2009,8,4,113000.0
1214,80,3,69.30579531442663,10246,1,0,3,1,0,19,2,2,0,7,4,9,1965,2001,1,1,12,13,2,0.0,3,2,1,4,1,0,2,648.0,6,0.0,0.0,648.0,1,0,1,4,960,0,0,960,1.0,1.0,0,0,0,1,3,3,6,0,1,1965.0,3,1.0,364.0,5,5,2,88,0,0,0,0,0,0,5,2006,8,4,145000.0
1215,85,3,69.0,10205,1,0,3,4,0,12,2,2,0,6,5,5,1962,1962,1,1,8,8,2,0.0,3,4,1,4,4,0,1,784.0,6,0.0,141.0,925.0,1,4,1,4,999,0,0,999,1.0,0.0,1,0,3,1,3,6,6,0,1,1962.0,3,1.0,300.0,5,5,2,150,72,0,0,0,0,0,5,2006,8,4,134500.0
1216,20,3,99.0,7094,1,0,3,4,0,19,2,2,0,2,5,5,1966,1966,1,1,12,13,2,0.0,3,4,1,4,4,3,5,180.0,3,374.0,340.0,894.0,1,4,1,4,894,0,0,894,0.0,0.0,1,0,3,1,3,5,6,0,5,1966.0,2,1.0,384.0,5,5,2,0,0,0,0,0,0,0,5,2007,8,4,125000.0
1217,90,4,68.0,8930,1,3,3,4,0,19,5,2,2,0,6,5,1978,1978,1,1,12,13,2,0.0,3,4,3,3,2,4,4,0.0,4,0.0,0.0,0.0,1,4,1,4,1318,584,0,1902,0.0,0.0,2,0,4,2,3,8,6,0,1,1978.0,3,2.0,539.0,5,5,2,0,0,0,0,0,0,0,4,2010,8,4,112000.0
1218,20,1,72.0,8640,1,3,3,4,0,21,2,2,0,2,8,5,2009,2009,1,1,5,5,3,72.0,2,4,2,2,4,2,2,936.0,6,0.0,364.0,1300.0,1,0,1,4,1314,0,0,1314,1.0,0.0,2,0,3,1,2,6,6,0,1,2009.0,2,2.0,552.0,5,5,2,135,112,0,0,0,0,0,9,2009,6,5,229456.0
1219,50,4,52.0,6240,1,3,3,4,0,3,2,2,0,0,4,5,1947,1950,1,1,0,0,2,0.0,3,4,3,3,2,4,4,0.0,4,0.0,0.0,0.0,1,2,0,4,672,240,0,912,0.0,0.0,1,0,2,1,3,3,6,0,6,0.0,1,0.0,0.0,3,3,0,0,0,0,0,0,0,0,7,2006,8,4,80500.0
1220,160,4,21.0,1680,1,3,3,4,0,2,2,2,3,5,6,5,1971,1971,1,1,5,5,1,236.0,3,4,1,4,4,3,6,0.0,6,0.0,672.0,672.0,1,4,1,4,672,546,0,1218,0.0,0.0,1,1,3,1,3,7,6,0,6,0.0,1,0.0,0.0,3,3,0,201,0,0,0,0,0,0,4,2006,8,0,91500.0
1221,20,3,66.0,7800,1,0,3,4,0,12,2,2,0,2,5,5,1964,1964,1,1,13,14,2,0.0,3,4,1,4,4,3,5,312.0,3,600.0,0.0,912.0,1,4,1,4,912,0,0,912,0.0,0.0,1,0,2,1,3,5,6,0,1,1964.0,3,1.0,288.0,5,5,2,0,0,0,0,0,0,0,11,2006,8,0,115000.0
1222,20,3,55.0,8250,1,3,3,4,0,19,1,2,0,2,5,5,1968,1968,3,1,6,6,2,0.0,3,4,1,4,4,3,1,250.0,3,492.0,210.0,952.0,1,0,1,4,1211,0,0,1211,0.0,0.0,1,0,3,1,3,5,6,1,1,1968.0,3,1.0,322.0,5,5,2,0,63,0,0,0,0,0,8,2008,8,4,134000.0
1223,50,3,78.0,10496,1,3,3,4,0,12,0,2,0,0,6,6,1949,1950,1,1,13,14,1,320.0,3,4,1,4,4,2,5,196.0,6,0.0,844.0,1040.0,1,0,1,4,1168,678,0,1846,0.0,0.0,2,0,3,1,3,7,6,1,1,1949.0,3,1.0,315.0,5,5,2,0,0,0,0,0,0,0,1,2007,8,4,143000.0
1224,20,3,89.0,10680,1,3,3,4,0,12,2,2,0,2,5,3,1951,1951,3,1,13,14,1,44.0,3,4,1,4,0,3,3,756.0,6,0.0,1380.0,2136.0,1,4,0,0,2136,0,0,2136,0.0,0.0,2,0,4,1,3,7,4,0,5,1951.0,3,2.0,528.0,5,5,2,0,30,0,0,0,0,0,10,2006,8,4,137900.0
1225,60,3,60.0,15384,1,0,3,4,0,8,6,2,0,5,7,5,2004,2005,1,1,12,13,2,0.0,2,4,2,2,4,0,2,724.0,6,0.0,64.0,788.0,1,0,1,4,788,702,0,1490,1.0,0.0,2,1,3,1,2,8,6,1,1,2004.0,0,2.0,388.0,5,5,2,100,75,0,0,0,0,0,2,2008,8,4,184000.0
1226,80,3,65.0,10482,1,3,3,4,0,12,2,2,0,7,6,8,1958,1958,3,1,12,13,1,63.0,3,2,1,4,4,0,2,507.0,6,0.0,81.0,588.0,1,0,1,4,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,6,0,1,1958.0,2,1.0,264.0,5,5,2,224,0,0,0,0,0,0,6,2007,8,4,145000.0
1227,60,3,86.0,14598,1,0,3,1,0,21,1,2,0,5,6,5,2007,2007,1,1,12,13,3,74.0,2,4,2,2,4,2,6,0.0,6,0.0,894.0,894.0,1,0,1,4,894,1039,0,1933,0.0,0.0,2,1,4,1,2,9,6,1,3,2007.0,0,3.0,668.0,5,5,2,100,18,0,0,0,0,0,1,2008,8,4,214000.0
